:START_ID,:END_ID,name,:TYPE
e13654,e7130,出生日期,出生日期
e18848,e4016,出生日期,出生日期
e18848,e36300,逝世日期,逝世日期
e13654,e43657,性别,性别
e52967,e52967,中文名,中文名
e52967,e44220,国籍,国籍
e52967,e31582,民族,民族
e52967,e43657,性别,性别
e52967,e17500,出生日期,出生日期
e44863,e44863,本名,本名
e44863,e42117,去世时间,去世时间
e44863,e28004,所处时代,所处时代
e44863,e37628,出生地,出生地
e34849,e34849,中文名,中文名
e34849,e44220,国籍,国籍
e34849,e31582,民族,民族
e34849,e40949,出生日期,出生日期
e34849,e19810,职业,职业
e34849,e6397,毕业院校,毕业院校
e34849,e43586,军衔,军衔
e34849,e3151,出生地,出生地
e46948,e46948,中文名,中文名
e46948,e39942,性质,性质
e40455,e40455,中文名,中文名
e40455,e44220,国籍,国籍
e40455,e3120,出生地,出生地
e40455,e51271,逝世日期,逝世日期
e46948,e14141,属性,属性
e32882,e32882,中文名称,中文名称
e32882,e11444,国家,国家
e32882,e22787,类型,类型
e32882,e15821,水平,水平
e25238,e25238,中文名,中文名
e25238,e32342,航程,航程
e25238,e46711,航速,航速
e25238,e25238,中文名,中文名
e25238,e32342,航程,航程
e34818,e51694,中文名称,中文名称
e25238,e46711,航速,航速
e34818,e18448,英文名称,英文名称
e34818,e47963,前型/级,前型/级
e34818,e35812,研制时间,研制时间
e34818,e17524,服役时间,服役时间
e34818,e17524,定型时间,定型时间
e34818,e18294,国家,国家
e34818,e17334,服役期,服役期
e34818,e3788,别称,别称
e34818,e43261,自重,自重
e34818,e20154,次型/级,次型/级
e34818,e8092,底盘,底盘
e46263,e46263,名称,名称
e46263,e42592,地点,地点
e46263,e15157,时间,时间
e46263,e33315,结果,结果
e46263,e31954,参战方兵力,参战方兵力
e46263,e42516,伤亡情况,伤亡情况
e46263,e24999,主要指挥官,主要指挥官
e46263,e6479,参战方,参战方
e46270,e46270,中文名,中文名
e46270,e25081,逝世日期,逝世日期
e46270,e32737,政治面貌,政治面貌
e46270,e37754,参加革命时间,参加革命时间
e24079,e24079,名称,名称
e24079,e44892,地点,地点
e24079,e2954,时间,时间
e24079,e28413,参战方,参战方
e24079,e24079,名称,名称
e24079,e44892,地点,地点
e24079,e28413,参战方,参战方
e24079,e2954,时间,时间
e50993,e50993,中文名,中文名
e50993,e44220,国籍,国籍
e50993,e42897,逝世日期,逝世日期
e50993,e34920,出生地,出生地
e31298,e31298,中文名,中文名
e31298,e52929,逝世日期,逝世日期
e31298,e43657,性别,性别
e31298,e32737,政治面貌,政治面貌
e17932,e17932,中文名,中文名
e17932,e44220,国籍,国籍
e17932,e46115,籍贯,籍贯
e17932,e37450,逝世日期,逝世日期
e48997,e48997,中文名,中文名
e48997,e25087,国别,国别
e48997,e42048,类型,类型
e48997,e16756,简介,简介
e39107,e39107,中文名,中文名
e39107,e44220,国籍,国籍
e39107,e43657,性别,性别
e39107,e498,职业,职业
e9409,e9409,中文名,中文名
e9409,e29382,逝世日期,逝世日期
e9409,e37754,参加革命时间,参加革命时间
e33839,e33839,中文名称,中文名称
e33839,e45870,国家,国家
e33839,e42081,特点,特点
e33839,e32781,品种,品种
e33839,e33839,中文名称,中文名称
e33839,e45870,国家,国家
e33839,e42081,特点,特点
e33839,e32781,品种,品种
e52855,e52855,中文名,中文名
e52855,e46453,出生日期,出生日期
e52855,e30771,逝世日期,逝世日期
e23953,e23953,中文名,中文名
e23953,e3532,外文名,外文名
e23953,e33728,排水量,排水量
e23953,e46588,航速,航速
e23953,e17648,建造时间,建造时间
e40717,e40717,中文名,中文名
e40717,e24455,出生地,出生地
e40717,e4016,出生日期,出生日期
e40717,e52077,主要成就,主要成就
e23953,e23953,中文名,中文名
e23953,e3532,外文名,外文名
e23953,e17648,建造时间,建造时间
e23953,e33728,排水量,排水量
e23953,e46588,航速,航速
e10879,e10879,中文名,中文名
e10879,e10879,外文名,外文名
e10879,e23128,交货,交货
e10879,e50670,名称,名称
e22398,e22398,中文名,中文名
e22398,e2620,时间,时间
e22398,e28027,数量,数量
e22398,e8543,造价,造价
e14205,e14205,中文名称,中文名称
e14205,e17756,英文名称,英文名称
e14205,e18294,国家,国家
e14205,e42585,研制时间,研制时间
e10879,e10879,中文名,中文名
e10879,e10879,外文名,外文名
e10879,e23128,交货,交货
e10879,e50670,名称,名称
e16267,e16267,中文名,中文名
e16267,e14488,外文名,外文名
e16267,e47615,出生日期,出生日期
e16267,e10157,主要成就,主要成就
e16267,e34097,信仰,信仰
e7056,e18047,发布投降时间,发布投降时间
e7056,e29487,意义,意义
e16267,e46701,逝世日期,逝世日期
e34237,e34237,中文名,中文名
e34237,e5054,逝世日期,逝世日期
e34237,e31769,参加革命时间,参加革命时间
e22398,e22398,中文名,中文名
e22398,e2620,时间,时间
e22398,e8543,造价,造价
e22398,e22398,中文名,中文名
e34237,e33622,生前职务,生前职务
e22398,e2620,时间,时间
e22398,e28027,数量,数量
e22398,e28027,数量,数量
e22398,e8543,造价,造价
e20277,e20277,中文名,中文名
e20277,e44220,国籍,国籍
e20277,e51692,出生地,出生地
e20277,e31582,民族,民族
e20824,e48506,中文名,中文名
e20824,e21969,外文名,外文名
e33619,e33619,中文名,中文名
e33619,e44220,国籍,国籍
e33619,e4381,逝世日期,逝世日期
e33619,e20304,出生地,出生地
e41577,e41577,中文名,中文名
e41577,e23527,外文名,外文名
e41577,e36219,别名,别名
e41577,e1349,基准排水量,基准排水量
e41577,e15075,续航距离,续航距离
e41577,e43329,速度,速度
e41577,e13711,全长,全长
e41577,e10007,时期,时期
e1393,e1393,中文名,中文名
e1393,e32892,出生日期,出生日期
e1393,e30771,逝世日期,逝世日期
e587,e587,中文名,中文名
e587,e17524,逝世日期,逝世日期
e587,e9498,牺牲地点,牺牲地点
e587,e43877,职务,职务
e14468,e14468,中文名,中文名
e14468,e38409,出生日期,出生日期
e14468,e52413,原名,原名
e14468,e9569,主要成就,主要成就
e14468,e17914,逝世日期,逝世日期
e27137,e27137,中文名,中文名
e27137,e44220,国籍,国籍
e27137,e24083,出生日期,出生日期
e27137,e25244,出生地,出生地
e17176,e17176,中文名,中文名
e17176,e31582,民族,民族
e17176,e39851,逝世日期,逝世日期
e17176,e48448,出生日期,出生日期
e17176,e21953,出生地,出生地
e17176,e43657,性别,性别
e31874,e31874,中文名,中文名
e31874,e15497,出生日期,出生日期
e31874,e18243,逝世日期,逝世日期
e31874,e31582,民族,民族
e31874,e990,出生地,出生地
e745,e5822,名称,名称
e745,e147,时间,时间
e745,e2339,伤亡情况,伤亡情况
e745,e263,参战方,参战方
e745,e5822,名称,名称
e745,e147,时间,时间
e745,e263,参战方,参战方
e745,e2339,伤亡情况,伤亡情况
e14496,e14496,中文名,中文名
e14496,e35453,产品类型,产品类型
e28696,e28696,中文名,中文名
e28696,e51048,外文名,外文名
e28696,e47164,或称,或称
e28696,e33489,主要功能,主要功能
e50603,e50603,中文名,中文名
e50603,e4127,旋翼直径,旋翼直径
e50603,e35568,重量,重量
e50603,e13138,长度,长度
e50603,e50603,中文名,中文名
e50603,e4127,旋翼直径,旋翼直径
e50603,e35568,重量,重量
e50603,e13138,长度,长度
e22153,e22153,中文名,中文名
e22153,e6121,口径,口径
e22153,e31608,全枪长,全枪长
e22153,e3813,枪管长,枪管长
e17172,e17172,外文名,外文名
e17172,e13604,生成商,生成商
e17172,e5504,枪管长,枪管长
e17172,e2081,类型,类型
e17172,e17172,外文名,外文名
e17172,e13604,生成商,生成商
e17172,e2081,类型,类型
e17172,e5504,枪管长,枪管长
e40414,e14992,中文名,中文名
e40414,e6694,全长,全长
e40414,e33419,载重量,载重量
e40414,e33153,宽,宽
e28258,e28258,中文名称,中文名称
e28258,e44077,出土地点,出土地点
e28258,e44077,馆藏地点,馆藏地点
e28258,e29346,所属年代,所属年代
e14802,e24113,本名,本名
e14802,e14802,别称,别称
e14802,e26715,所处时代,所处时代
e14802,e45182,出生地,出生地
e14802,e35106,去世时间,去世时间
e14802,e43074,主要成就,主要成就
e14802,e12781,官职,官职
e25607,e25607,中文名,中文名
e25607,e29382,逝世日期,逝世日期
e25607,e43657,性别,性别
e25607,e43781,籍贯,籍贯
e14802,e11500,民族族群,民族族群
e37259,e37259,中文名,中文名
e37259,e35812,出生日期,出生日期
e37259,e25355,籍贯,籍贯
e37259,e16996,逝世日期,逝世日期
e39349,e39349,中文名,中文名
e39349,e31582,民族,民族
e39349,e31769,逝世日期,逝世日期
e39349,e15497,出生日期,出生日期
e26925,e26925,中文名,中文名
e26925,e51383,时间,时间
e26925,e34888,时任,时任
e22927,e22927,中文名,中文名
e22927,e13590,民族,民族
e22927,e43657,性别,性别
e9883,e9883,中文名,中文名
e9883,e23318,逝世日期,逝世日期
e9883,e51351,出生日期,出生日期
e9883,e14231,籍贯,籍贯
e1670,e1670,中文名,中文名
e1670,e48455,外文名,外文名
e1670,e3962,类型,类型
e1670,e28542,特点,特点
e20076,e20076,中文名,中文名
e20076,e1403,别名,别名
e20076,e44220,国籍,国籍
e20076,e31582,民族,民族
e12628,e17361,中文名,中文名
e12628,e37152,战斗全重,战斗全重
e12628,e26970,乘员,乘员
e12628,e49108,最大速度,最大速度
e3968,e37298,中文名,中文名
e3968,e16137,外文名,外文名
e3968,e25613,原型,原型
e3968,e8970,适用模式,适用模式
e30385,e30385,中文名,中文名
e30385,e44220,国籍,国籍
e30385,e31582,民族,民族
e30385,e43201,出生地,出生地
e30385,e32124,职业,职业
e30385,e13224,逝世日期,逝世日期
e30385,e51153,主要成就,主要成就
e30385,e16666,出生日期,出生日期
e15427,e28024,适用范围,适用范围
e15427,e14010,喷射角 ;\u3000,喷射角 ;\u3000
e15427,e15427,中文名,中文名
e7262,e7262,中文名,中文名
e7262,e13213,翼展长,翼展长
e26624,e26624,中文名,中文名
e26624,e47422,外文名,外文名
e30091,e30091,中文名称,中文名称
e30091,e28313,英文名称,英文名称
e30091,e48844,定型时间,定型时间
e30091,e45186,生产单位,生产单位
e11148,e11148,中文名,中文名
e11148,e44220,国籍,国籍
e11148,e39296,出生地,出生地
e11148,e47899,出生日期,出生日期
e11148,e6140,逝世日期,逝世日期
e15427,e15427,中文名,中文名
e15427,e28024,适用范围,适用范围
e15427,e14010,喷射角 ;\u3000,喷射角 ;\u3000
e33736,e33736,中文名,中文名
e33736,e15978,外文名,外文名
e33736,e29488,开业时间,开业时间
e33736,e47641,股东,股东
e26624,e23582,研制单位,研制单位
e33736,e9796,注册号,注册号
e33736,e21820,公司类型,公司类型
e33736,e32779,经营范围,经营范围
e33736,e25643,吊销日期,吊销日期
e39904,e39904,中文名,中文名
e33736,e52547,法定代表人,法定代表人
e39904,e37688,其它译名,其它译名
e39904,e45870,制片地区,制片地区
e39904,e40698,类型,类型
e39904,e35861,主演,主演
e39904,e1771,片长,片长
e39904,e43026,上映时间,上映时间
e39904,e8862,对白语言,对白语言
e33736,e33736,中文名,中文名
e33736,e15978,外文名,外文名
e33736,e29488,开业时间,开业时间
e33736,e52547,法定代表人,法定代表人
e33736,e47641,股东,股东
e33736,e9796,注册号,注册号
e33736,e21820,公司类型,公司类型
e33736,e32779,经营范围,经营范围
e33736,e25643,吊销日期,吊销日期
e45421,e45421,中文名,中文名
e45421,e37840,外文名,外文名
e45421,e31399,重量,重量
e45421,e52939,类型,类型
e16505,e39606,外文名,外文名
e24859,e24859,中文名,中文名
e39904,e42157,外文名,外文名
e24859,e1590,属于,属于
e24859,e33909,类型,类型
e24859,e42382,型号,型号
e16505,e16505,中文名,中文名
e3529,e3529,中文名称,中文名称
e3529,e43691,别名,别名
e3529,e8693,行政区类别,行政区类别
e3529,e10442,长度,长度
e3529,e25176,最宽处,最宽处
e3529,e12643,平均宽度,平均宽度
e3529,e53073,面积,面积
e30734,e30734,中文名,中文名
e30734,e18880,别名,别名
e30734,e43623,出生地,出生地
e30734,e13683,出生日期,出生日期
e30734,e13078,逝世日期,逝世日期
e30734,e51740,职业,职业
e30734,e43498,毕业院校,毕业院校
e30734,e43657,性别,性别
e30734,e44220,国籍,国籍
e53167,e53167,中文名,中文名
e53167,e33725,外文名,外文名
e53167,e426,应用,应用
e53167,e49536,外型,外型
e53167,e53167,中文名,中文名
e53167,e33725,外文名,外文名
e53167,e49536,外型,外型
e53167,e426,应用,应用
e30734,e30734,中文名,中文名
e30734,e18880,别名,别名
e30734,e44220,国籍,国籍
e30734,e43623,出生地,出生地
e30734,e13683,出生日期,出生日期
e30734,e13078,逝世日期,逝世日期
e30734,e51740,职业,职业
e30734,e43498,毕业院校,毕业院校
e30734,e43657,性别,性别
e11061,e11061,中文名,中文名
e11061,e14928,外文名,外文名
e11061,e18918,出生日期,出生日期
e11061,e2690,逝世日期,逝世日期
e11061,e21597,职业,职业
e9220,e9220,中文名,中文名
e9220,e4276,外文名,外文名
e9220,e18879,全枪重,全枪重
e9220,e12792,战斗射速,战斗射速
e9220,e12780,可用弹种,可用弹种
e9220,e47856,研制机构,研制机构
e26487,e11596,中文名称,中文名称
e26487,e38059,定型时间,定型时间
e26487,e44220,国家,国家
e26487,e29323,类型,类型
e9220,e2716,弹匣弹容量,弹匣弹容量
e984,e984,中文名,中文名
e984,e13590,民族,民族
e984,e15902,逝世日期,逝世日期
e984,e19220,信仰,信仰
e984,e51673,军衔,军衔
e984,e8245,出生日期,出生日期
e9220,e9220,中文名,中文名
e9220,e4276,外文名,外文名
e9220,e12792,战斗射速,战斗射速
e9220,e2716,弹匣弹容量,弹匣弹容量
e9220,e47856,研制机构,研制机构
e9220,e18879,全枪重,全枪重
e12112,e12112,中文名,中文名
e12112,e44765,出生日期,出生日期
e9220,e12780,可用弹种,可用弹种
e12112,e33599,逝世日期,逝世日期
e12112,e44220,国籍,国籍
e34408,e34408,中文名,中文名
e34408,e36687,空枪重,空枪重
e34408,e30422,全枪长,全枪长
e34408,e15343,枪管长,枪管长
e34408,e25987,枪口动能,枪口动能
e13254,e13254,名称,名称
e12152,e12152,中文名称,中文名称
e12152,e17258,英文名称,英文名称
e12152,e42395,研制时间,研制时间
e12152,e44583,国家,国家
e12152,e12152,中文名称,中文名称
e12152,e17258,英文名称,英文名称
e12152,e42395,研制时间,研制时间
e12152,e44583,国家,国家
e12152,e28694,设计师,设计师
e12152,e28694,设计师,设计师
e16681,e44220,国籍,国籍
e16681,e16681,中文名,中文名
e16681,e13590,民族,民族
e16681,e9345,出生日期,出生日期
e20777,e20777,中文名,中文名
e20777,e44220,国籍,国籍
e20777,e33258,出生日期,出生日期
e20777,e35749,逝世日期,逝世日期
e43941,e43941,中文名称,中文名称
e43941,e10062,装备部队,装备部队
e43941,e32403,动力装置,动力装置
e43941,e7108,最大射程,最大射程
e22357,e17532,英文名称,英文名称
e22357,e29382,研制时间,研制时间
e22357,e34712,服役时间,服役时间
e22357,e35211,定型时间,定型时间
e22357,e22251,国家,国家
e22357,e3404,标准排水量,标准排水量
e22357,e36323,满载排水量,满载排水量
e22357,e28443,舰体尺寸,舰体尺寸
e22357,e52273,飞行甲板,飞行甲板
e22357,e16269,吃水,吃水
e22357,e12358,动力,动力
e22357,e32435,轴数,轴数
e22357,e2324,输出功率,输出功率
e22357,e10069,航 速,航 速
e22357,e49281,主炮,主炮
e22357,e37351,中文名称,中文名称
e22357,e38364,载机,载机
e22357,e1989,防空兵器,防空兵器
e22357,e48483,舰员,舰员
e22357,e44788,姐妹舰,姐妹舰
e6657,e6657,中文名,中文名
e6657,e44765,出生日期,出生日期
e6657,e24430,逝世日期,逝世日期
e6657,e43657,性别,性别
e1802,e1802,名称,名称
e1802,e7845,地点,地点
e1802,e16894,时间,时间
e1802,e4603,参战方,参战方
e1802,e38914,结果,结果
e47798,e47798,中文名,中文名
e47798,e3661,出生地,出生地
e47798,e33996,逝世日期,逝世日期
e47798,e32737,政治面貌,政治面貌
e22357,e18030,续航力,续航力
e1802,e1802,名称,名称
e1802,e7845,地点,地点
e1802,e4603,参战方,参战方
e1802,e38914,结果,结果
e1802,e16894,时间,时间
e52333,e52333,中文名,中文名
e52333,e31708,外文名,外文名
e52333,e27720,国籍,国籍
e52333,e39615,希腊文,希腊文
e52333,e51045,出生日期,出生日期
e52333,e41762,逝世日期,逝世日期
e17638,e17638,中文名,中文名
e17638,e33110,级别,级别
e17638,e45954,代表人物,代表人物
e13378,e24466,中文名,中文名
e13378,e13378,通称,通称
e13378,e24026,制造者,制造者
e13378,e46585,尺寸,尺寸
e40128,e40128,中文名,中文名
e40128,e33094,出生地,出生地
e40128,e20713,毕业院校,毕业院校
e40128,e30395,出生日期,出生日期
e9998,e9998,中文名,中文名
e9998,e6891,出生日期,出生日期
e9998,e32737,政治面貌,政治面貌
e9998,e19906,逝世日期,逝世日期
e37802,e37802,中文名,中文名
e37802,e3102,兵种,兵种
e30896,e30896,中文名,中文名
e30896,e46172,吃水（米）,吃水（米）
e30896,e37510,宽（米）,宽（米）
e30896,e25202,长（米）,长（米）
e37559,e37559,中文名,中文名
e37559,e33130,出生日期,出生日期
e37559,e15370,逝世日期,逝世日期
e43551,e43551,中文名,中文名
e43551,e44220,国籍,国籍
e43551,e51960,出生地,出生地
e43551,e33162,逝世日期,逝世日期
e43551,e2215,职业,职业
e43551,e37648,信仰,信仰
e43551,e42271,出生日期,出生日期
e25460,e25460,中文名,中文名
e25460,e10024,作战双方,作战双方
e25460,e7979,结局,结局
e51416,e51416,中文名,中文名
e51416,e11003,亮相时间,亮相时间
e51416,e35723,重量,重量
e51416,e35320,国家,国家
e39670,e39670,中文名,中文名
e39670,e10558,出生日期,出生日期
e39670,e18710,职业,职业
e39670,e4065,出生地,出生地
e39670,e31769,逝世日期,逝世日期
e26017,e26017,中文名,中文名
e26017,e31582,民族,民族
e26017,e34555,职业,职业
e26017,e23614,出生地,出生地
e42188,e42188,本名,本名
e51416,e51416,中文名,中文名
e51416,e11003,亮相时间,亮相时间
e39426,e39426,中文名,中文名
e39426,e9824,全枪长,全枪长
e51416,e35723,重量,重量
e39426,e12158,枪管长,枪管长
e39426,e1439,全枪重,全枪重
e39426,e7434,类别,类别
e51416,e35320,国家,国家
e47709,e47709,中文名,中文名
e47709,e43906,方式,方式
e47709,e21775,目的,目的
e21499,e21499,中文名,中文名
e21499,e19249,外文名,外文名
e21499,e6382,建成服役,建成服役
e21499,e25309,拆毁,拆毁
e21499,e20472,被编入后备役,被编入后备役
e21499,e17087,舰长; 舰宽,舰长; 舰宽
e21499,e6570,航速,航速
e21499,e9591,国家,国家
e47709,e41157,基本原理,基本原理
e50864,e50864,本名,本名
e50864,e34257,别名,别名
e50864,e37754,逝世日期,逝世日期
e50864,e29416,主要成就,主要成就
e50864,e13731,字号,字号
e50864,e18108,毕业学校,毕业学校
e50864,e15474,所处时代,所处时代
e51338,e51338,中文名,中文名
e51338,e21716,出生日期,出生日期
e51338,e27685,籍贯,籍贯
e51338,e30771,逝世日期,逝世日期
e9705,e9705,中文名,中文名
e9705,e25381,发动机,发动机
e9705,e15551,型号,型号
e1255,e1255,中文名,中文名
e1255,e48517,籍贯,籍贯
e1255,e11439,入伍时间,入伍时间
e1255,e37971,牺牲时间,牺牲时间
e1255,e21859,荣誉,荣誉
e46767,e46767,中文名,中文名
e46767,e10293,设计单位,设计单位
e46767,e8943,武器系统,武器系统
e46767,e35685,生产国家,生产国家
e46767,e43945,设计蓝本,设计蓝本
e9705,e45453,制造商,制造商
e32642,e48870,中文名,中文名
e32642,e6278,外文名,外文名
e32642,e11444,研究国家,研究国家
e32642,e16462,弹长,弹长
e46767,e5850,火控系统,火控系统
e32642,e19723,弹直径,弹直径
e32642,e19899,发射重量,发射重量
e32642,e41875,射程长,射程长
e52313,e36577,外文名,外文名
e32642,e40225,发动机,发动机
e52313,e48585,别名,别名
e52313,e52313,中文名,中文名
e52313,e10577,出生日期,出生日期
e52313,e16050,逝世日期,逝世日期
e3137,e3137,中文名,中文名
e3137,e20721,出生日期,出生日期
e3137,e31018,逝世日期,逝世日期
e3137,e26848,出生地,出生地
e3137,e32737,政治面貌,政治面貌
e13888,e13888,中文名,中文名
e13888,e35715,外文名,外文名
e13888,e31931,实质,实质
e13888,e19599,来源,来源
e52313,e23598,出生地,出生地
e20850,e20850,中文名,中文名
e20850,e29382,逝世日期,逝世日期
e20850,e43877,生前职务,生前职务
e20850,e31769,参加革命时间,参加革命时间
e31055,e31055,中文名,中文名
e31055,e44220,国籍,国籍
e31055,e15370,逝世日期,逝世日期
e26547,e31582,民族,民族
e31055,e49669,籍贯,籍贯
e26547,e49213,出生日期,出生日期
e26547,e47790,逝世时间,逝世时间
e26547,e26547,中文名,中文名
e39539,e39539,中文名,中文名
e39539,e6614,国家,国家
e39539,e35211,制造时间,制造时间
e39539,e11977,射程,射程
e48225,e538,中文名称,中文名称
e48225,e31769,定型时间,定型时间
e48225,e28127,容弹量,容弹量
e48225,e35971,用途,用途
e48225,e12802,发射方式,发射方式
e15243,e15243,中文名,中文名
e15243,e24554,外文名,外文名
e15243,e18871,主要郡望,主要郡望
e15243,e51168,主要堂号,主要堂号
e15243,e38498,得姓始祖,得姓始祖
e31542,e31542,中文名,中文名
e31542,e44220,国籍,国籍
e31542,e2215,职业,职业
e31542,e30444,出生地,出生地
e14370,e14370,中文名,中文名
e14370,e23950,出生地,出生地
e14370,e20472,逝世日期,逝世日期
e14370,e31200,出生日期,出生日期
e49666,e23069,出生日期,出生日期
e49666,e11113,逝世日期,逝世日期
e49666,e36281,籍贯,籍贯
e50094,e50094,中文名,中文名
e50094,e44220,国籍,国籍
e50094,e8549,出生日期,出生日期
e50094,e19003,逝世日期,逝世日期
e50094,e39017,职业,职业
e50094,e41812,信仰,信仰
e28596,e28596,中文名,中文名
e28596,e31582,民族,民族
e28596,e53232,逝世日期,逝世日期
e28596,e48503,毕业院校,毕业院校
e28596,e49000,职业,职业
e28596,e39198,主要成就,主要成就
e28596,e11272,出生地,出生地
e28596,e25596,军衔,军衔
e28596,e26510,逝世地,逝世地
e28596,e16,出生日期,出生日期
e33144,e33144,中文名,中文名
e33144,e49077,外文名,外文名
e33144,e11760,所属组织,所属组织
e33144,e44834,部队番号,部队番号
e33144,e40723,参与战争,参与战争
e33144,e39802,提出时间,提出时间
e10749,e10749,中文名,中文名
e10749,e46101,北约称,北约称
e10749,e32726,建成时间,建成时间
e10749,e43742,时间研制,时间研制
e53172,e53172,中文名,中文名
e53172,e44220,国籍,国籍
e53172,e43657,性别,性别
e53172,e32737,政治面貌,政治面貌
e4715,e4715,中文名称,中文名称
e4715,e33200,服役时间,服役时间
e4715,e47666,口径,口径
e4715,e44220,国家,国家
e38698,e38698,中文名,中文名
e38698,e13590,民族,民族
e38698,e30395,出生日期,出生日期
e38698,e43657,性别,性别
e38698,e39663,出生地,出生地
e19795,e19795,中文名,中文名
e19795,e3452,基地在,基地在
e19795,e38045,为了,为了
e19795,e22580,性质,性质
e40335,e40335,中文名,中文名
e40335,e10230,种类,种类
e40335,e46667,有效距离,有效距离
e40335,e4955,频率,频率
e40335,e40335,中文名,中文名
e40335,e10230,种类,种类
e40335,e46667,有效距离,有效距离
e40335,e4955,频率,频率
e33414,e33414,中文名,中文名
e33414,e44220,国籍,国籍
e33414,e23407,出生日期,出生日期
e33414,e21495,逝世日期,逝世日期
e38411,e38411,中文名,中文名
e38411,e11818,出生地,出生地
e38411,e47949,出生日期,出生日期
e38411,e6719,逝世日期,逝世日期
e2666,e2666,类型,类型
e2666,e37826,需要等级,需要等级
e2666,e34695,适用职业,适用职业
e2666,e8009,装备分类,装备分类
e2666,e655,稀有度,稀有度
e2666,e25502,Legacy,Legacy
e50248,e50248,本名,本名
e50248,e14884,去世时间,去世时间
e50248,e47072,身份,身份
e50248,e6614,国家,国家
e38714,e38714,名称,名称
e38714,e43936,地点,地点
e38714,e1210,时间,时间
e38714,e11014,参战方,参战方
e38714,e9017,主要指挥官,主要指挥官
e47181,e47181,中文名,中文名
e47181,e44220,国籍,国籍
e47181,e38832,出生地,出生地
e47181,e18552,出生日期,出生日期
e47181,e23927,逝世日期,逝世日期
e47181,e26973,职业,职业
e41550,e41550,中文名,中文名
e41550,e44220,国籍,国籍
e41550,e31582,民族,民族
e41550,e4065,出生地,出生地
e41550,e52263,出生日期,出生日期
e41550,e15370,逝世日期,逝世日期
e36998,e36998,中文名,中文名
e36998,e44220,国籍,国籍
e36998,e13590,民族,民族
e36998,e31769,逝世日期,逝世日期
e36998,e2215,职业,职业
e36998,e38592,职务,职务
e47181,e31582,民族,民族
e33040,e33040,中文名,中文名
e33040,e13590,民族,民族
e33040,e6057,逝世日期,逝世日期
e33040,e38796,出生地,出生地
e33040,e25294,出生日期,出生日期
e5075,e5075,中文名,中文名
e5075,e13590,民族,民族
e5075,e37230,出生日期,出生日期
e5075,e27249,职业,职业
e5075,e6248,主要成就,主要成就
e5075,e32737,政治面貌,政治面貌
e5075,e32172,出生地,出生地
e51261,e51261,中文名,中文名
e51261,e7019,外文名,外文名
e51261,e10158,移交给英国,移交给英国
e51261,e33212,建造,建造
e21410,e21410,中文名,中文名
e21410,e44220,国籍,国籍
e21410,e31582,民族,民族
e21410,e25044,出生日期,出生日期
e21410,e47180,逝世日期,逝世日期
e21410,e32737,政治面貌,政治面貌
e49292,e49292,中文名,中文名
e49292,e47524,出生日期,出生日期
e49292,e9629,逝世日期,逝世日期
e18556,e18556,中文名,中文名
e18556,e5715,外文名,外文名
e18556,e24091,类别,类别
e18556,e44650,推出时间,推出时间
e49719,e49719,名称,名称
e49719,e20230,地点,地点
e49719,e37473,时间,时间
e49719,e4736,参战方,参战方
e49719,e31083,结果,结果
e21594,e21594,中文名,中文名
e21594,e8440,外文名,外文名
e21594,e35137,主机,主机
e21594,e22005,功率,功率
e25424,e25424,中文名,中文名
e25424,e31769,逝世日期,逝世日期
e25424,e17524,参加革命时间,参加革命时间
e25424,e2215,职业,职业
e8038,e8038,中文名,中文名
e8038,e4089,全称,全称
e8038,e25838,隶属企业,隶属企业
e8038,e19951,成立时间,成立时间
e8038,e44462,主体类型,主体类型
e8038,e49081,法人代表,法人代表
e44536,e44536,中文名,中文名
e44536,e3537,出生地,出生地
e44536,e30536,主要成就,主要成就
e44536,e21163,职业,职业
e7510,e7510,中文名称,中文名称
e7510,e24266,研制时间,研制时间
e7510,e32148,前型/级,前型/级
e7510,e38409,服役时间,服役时间
e7510,e26619,建造数量,建造数量
e7510,e49787,次型/级,次型/级
e7304,e7304,中文名,中文名
e7304,e2215,职业,职业
e7510,e5917,国家,国家
e7304,e33622,职务,职务
e7304,e37754,参加革命时间,参加革命时间
e28061,e28061,中文名,中文名
e28061,e44220,国籍,国籍
e28061,e48874,出生日期,出生日期
e28061,e33599,逝世日期,逝世日期
e49719,e49719,名称,名称
e49719,e20230,地点,地点
e49719,e4736,参战方,参战方
e49719,e31083,结果,结果
e49719,e37473,时间,时间
e46773,e46773,中文名,中文名
e46773,e14042,出生日期,出生日期
e46773,e32737,政治面貌,政治面貌
e46773,e35211,逝世日期,逝世日期
e1070,e1070,中文名,中文名
e1070,e28921,外文名,外文名
e1070,e24351,国籍,国籍
e1070,e8459,时期,时期
e1070,e40314,级别,级别
e14846,e14846,中文名,中文名
e14846,e9591,原产国,原产国
e14846,e5382,类型,类型
e10085,e10085,中文名,中文名
e10085,e23117,逝世日期,逝世日期
e10085,e47202,生前职务,生前职务
e10085,e24430,参加革命时间,参加革命时间
e14461,e14461,中文名,中文名
e14461,e29375,属性,属性
e14461,e1447,任务,任务
e14461,e24886,时间,时间
e14846,e14846,中文名,中文名
e14846,e9591,原产国,原产国
e14846,e5382,类型,类型
e45674,e45674,中文名,中文名
e45674,e44220,国籍,国籍
e45674,e27401,出生地,出生地
e45674,e15834,出生日期,出生日期
e45674,e43657,性别,性别
e45674,e31582,民族,民族
